dci_score,baseline_earnings,hour_of_day,day_of_week,city_Chennai,city_Delhi,city_Mumbai,zone_density_Low,zone_density_Mid,shift_Morning,shift_Night,disruption_type_Heatwave,disruption_type_Rain,disruption_type_Traffic_Gridlock,dci_x_disruption_type_Rain,dci_x_disruption_type_Heatwave,dci_x_disruption_type_Traffic_Gridlock,dci_x_shift_Morning,dci_x_shift_Night,zone_density_Mid_x_dci
0.9091238181779886,-0.3928258144822339,0.6099390426971719,1.4916822057759416,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9091238181779886,0.0,0.0,0.0
-1.1424762266050155,0.6493238484353459,0.46612789204649774,-1.500409138864476,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
0.3278371388228041,-0.8142925368961643,-0.25292786120687305,0.49431842422913563,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3278371388228041,0.0
0.7723504818591216,-1.4812900469848078,1.0413724946491945,-0.5030453573176702,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.7723504818591216,0.0,0.0,0.0,0.7723504818591216,0.0
-1.0057028902861485,0.7457116736168702,0.46612789204649774,-0.5030453573176702,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.0,-1.0057028902861485,-0.0,-0.0,-0.0,1.0100570289028614
-1.2450562288441656,-0.8040492140966475,0.03469444009447527,-1.0017272480910733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.2450562288441656,-0.0,-0.0,-0.0,-0.0,0.0
-1.450216233322466,-1.6747589932416487,-0.1091167105561989,-1.500409138864476,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0,-0.0,-1.450216233322466,-1.450216233322466,-0.0,0.0
1.4220238293737395,-0.28273840644016385,0.8975613439985203,-1.0017272480910733,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4220238293737395,0.0,0.0,0.0
-1.6211829037210497,0.6831307656908044,-0.9719836144602438,-0.004363466544267293,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-1.6211829037210497,-0.0,0.0
-1.1424762266050155,1.2672577736487545,0.03469444009447527,0.49431842422913563,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0,-0.0,-1.1424762266050155,-1.1424762266050155,-0.0,0.0
-0.11667620421351343,-0.22910832403131845,-0.25292786120687305,0.9930003150025386,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.0,-0.11667620421351343,-0.0,-0.11667620421351343,-0.0,0.0
0.2936438047430874,-1.569282848477025,-1.6910393677136146,-1.0017272480910733,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2936438047430874,0.0
0.08848380026478697,0.03442808559051864,0.3223167413958236,0.49431842422913563,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.08848380026478697,0.0,0.0,0.0,0.08848380026478697,0.9991151619973522
-0.32183620869181384,-1.0791187573871528,-1.1157947651109181,-1.0017272480910733,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,-0.0,-0.32183620869181384,-0.0,-0.0,0.0
0.6355771455402547,0.24370154251377799,1.1851836452998685,-1.500409138864476,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6355771455402547,0.0
-0.2876428746120971,0.8109366678272144,-0.6843613131588956,-1.0017272480910733,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,-0.0,-0.0,-0.2876428746120971,-0.0,-0.2876428746120971,0.0
0.977510486337422,0.50641814380745,0.46612789204649774,-1.0017272480910733,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9902248951366258
-1.4844095674021827,1.6742430635780743,-1.1157947651109181,-0.5030453573176702,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0,-0.0,-1.4844095674021827,-1.4844095674021827,-0.0,0.0
0.05429046618507023,1.5214498919029147,-0.1091167105561989,-0.5030453573176702,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.05429046618507023,0.0,0.0,0.0,0.05429046618507023,0.0
0.05429046618507023,-1.3564857108345416,1.3289947959505428,0.9930003150025386,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.05429046618507023,0.0,0.0,0.0,0.05429046618507023,0.0
0.977510486337422,-0.5084604153167954,0.17850559074514943,-1.0017272480910733,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.11667620421351343,-0.8893399593220278,1.3289947959505428,-0.5030453573176702,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.11667620421351343,0.0
-0.9715095562064318,0.27637388972570975,0.3223167413958236,0.9930003150025386,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,-0.0,-0.9715095562064318,-0.0,-0.0,0.0
-0.6637695494889811,0.8390160601222382,0.17850559074514943,-0.5030453573176702,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
-0.8689295539672816,1.7350166273348944,-1.2596059157615922,1.4916822057759416,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,-0.8689295539672816,-0.0,-0.0,-0.8689295539672816,-0.0,1.008689295539673
-1.2108628947644489,-0.9977372232422898,0.7537501933478461,-0.004363466544267293,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
1.6955705020114733,0.6967876736282322,-0.1091167105561989,-0.004363466544267293,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.6955705020114733,0.0,0.0,0.0,0.0
-1.1766695606847322,1.4553920553012285,-1.1157947651109181,-1.500409138864476,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.1766695606847322,-0.0,-0.0,-0.0,-1.1766695606847322,0.0
-1.2450562288441656,-1.2497462290014845,1.1851836452998685,0.9930003150025386,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-1.2450562288441656,-0.0,-0.0,-1.2450562288441656,-0.0,0.0
1.3194438271345894,-0.7406048510508514,-0.6843613131588956,0.9930003150025386,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.3194438271345894,0.0,0.0,0.0,0.0
-1.1424762266050155,0.6712815988859312,-1.6910393677136146,0.49431842422913563,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.1424762266050155,-0.0,-0.0,-0.0,-0.0,0.0
0.5671904773808212,0.9744820666057922,-0.39673901185754723,0.9930003150025386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5671904773808212,0.0,0.0,0.0
-1.689569571880483,-1.2744649219003532,-0.6843613131588956,-1.500409138864476,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,-0.0,-1.689569571880483,-0.0,-1.689569571880483,-0.0,1.016895695718805
0.8407371500185551,-1.5159002035258238,-1.2596059157615922,0.9930003150025386,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.8407371500185551,0.0,0.0,0.0,0.8407371500185551,0.0
-1.1766695606847322,-1.2922154294911372,-0.6843613131588956,0.49431842422913563,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-1.1766695606847322,-0.0,-0.0,-0.0,-1.1766695606847322,1.0117666956068474
-0.9715095562064318,0.03801899969495264,0.46612789204649774,-0.5030453573176702,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.0,-0.9715095562064318,-0.0,-0.9715095562064318,-0.0,0.0
-0.7663495517281314,0.20996970832624673,-1.1157947651109181,1.4916822057759416,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.7663495517281314,1.0076634955172814
0.7039638136996882,-1.1611377726649843,-1.4034170664122663,-1.0017272480910733,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7039638136996882,0.0,0.0,0.0
-1.2108628947644489,-1.576264259650541,0.17850559074514943,1.4916822057759416,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-1.2108628947644489,0.0
-1.689569571880483,-0.23503658593788124,-0.5405501625082214,-0.5030453573176702,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-1.689569571880483,-0.0,-0.0,-0.0,-1.689569571880483,1.016895695718805
-0.6637695494889811,0.22592471869307001,-0.5405501625082214,-0.004363466544267293,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.0,-0.6637695494889811,-0.0,-0.0,-0.0,0.0
-0.014096201974363232,-1.2039531480254646,-1.1157947651109181,-0.004363466544267293,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.0,-0.014096201974363232,-0.0,-0.0,-0.0,0.0
1.4220238293737395,0.5063348360509794,1.0413724946491945,1.4916822057759416,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4220238293737395,0.9857797617062626
-0.18506287237294688,-0.3638832549258759,0.7537501933478461,-0.5030453573176702,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0,-0.0,-0.18506287237294688,-0.18506287237294688,-0.0,0.0
-1.0398962243658652,-0.7891339158329431,0.3223167413958236,0.49431842422913563,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0398962243658652,-0.0,-0.0,-0.0,-0.0,0.0
-0.3902228768512473,-1.0304404212593914,-0.39673901185754723,-1.500409138864476,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.0,-0.3902228768512473,-0.0,-0.3902228768512473,-0.0,0.0
1.2852504930548727,0.2428148530045847,-0.39673901185754723,1.4916822057759416,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.2852504930548727,0.0,1.2852504930548727,0.0,0.0
-1.0740895584455818,0.186715853022235,1.616617097251891,-0.004363466544267293,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,-1.0740895584455818,-0.0,-0.0,-1.0740895584455818,0.0
0.8407371500185551,-0.9053593474111521,1.4728059466012169,-0.5030453573176702,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.8407371500185551,0.0,0.0,0.8407371500185551,0.0,0.0
-1.0740895584455818,0.7997599593871373,0.6099390426971719,0.9930003150025386,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-1.0740895584455818,0.0
0.601383811460538,-1.4050610839672937,-0.9719836144602438,1.4916822057759416,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.601383811460538,0.601383811460538,0.0,0.0
-0.7321562176484147,1.5297933901409346,1.3289947959505428,1.4916822057759416,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,-0.0,-0.7321562176484147,-0.0,-0.0,0.0
1.5929904997723232,-0.6548356387622652,1.4728059466012169,0.49431842422913563,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.5929904997723232,0.0,0.0,0.0,0.0
-0.0824828701337967,0.17997712502871893,0.46612789204649774,0.49431842422913563,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,-0.0824828701337967,-0.0,-0.0,-0.0824828701337967,-0.0,1.000824828701338
0.19106380250393717,-1.6716323712254015,-1.5472282170629406,-1.500409138864476,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.19106380250393717,0.0,0.19106380250393717,0.9980893619749607
0.46461047514167103,-0.3480462336123823,-0.9719836144602438,0.9930003150025386,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.46461047514167103,0.0,0.0,0.0
0.977510486337422,1.008274859636032,0.46612789204649774,0.49431842422913563,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.977510486337422,0.0,0.9902248951366258
-1.2108628947644489,0.253769181003486,-1.4034170664122663,-0.5030453573176702,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-1.2108628947644489,0.0
-0.9715095562064318,1.6876831893014343,-0.5405501625082214,0.9930003150025386,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.9715095562064318,-0.0,0.0
1.4220238293737395,0.5442854855809737,0.7537501933478461,-1.500409138864476,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.4220238293737395,0.0,0.0,1.4220238293737395,0.0,0.0
-0.21925620645266364,-0.28162568908020913,0.03469444009447527,0.9930003150025386,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,-0.0,-0.21925620645266364,-0.0,-0.21925620645266364,-0.0,1.0021925620645267
1.6613771679317566,-0.4379899828750648,0.46612789204649774,0.9930003150025386,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.6613771679317566,0.0,0.0,0.0,1.6613771679317566,0.0
-0.9031228880469983,-0.9486090630885071,0.17850559074514943,-1.500409138864476,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,-0.0,-0.0,-0.9031228880469983,-0.9031228880469983,-0.0,1.00903122888047
0.15687046842422042,-0.7480136901389595,1.616617097251891,-1.0017272480910733,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.15687046842422042,0.0,0.0,0.15687046842422042,0.0,0.9984312953157578
1.2510571589751558,1.6943779608080884,0.46612789204649774,0.9930003150025386,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.2510571589751558,0.0,0.0,0.0,1.2510571589751558,0.9874894284102484
0.5671904773808212,0.6504378074513861,0.3223167413958236,-0.004363466544267293,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.5671904773808212,0.0,0.5671904773808212,0.0,0.0
-0.21925620645266364,-1.669780102800146,-0.8281724638095698,0.9930003150025386,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.0,-0.21925620645266364,-0.0,-0.21925620645266364,-0.0,0.0
1.3194438271345894,-1.5287271277862027,0.46612789204649774,1.4916822057759416,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.3194438271345894,0.0,0.0,1.3194438271345894,0.0
0.3278371388228041,1.3852735452255334,-1.1157947651109181,0.49431842422913563,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3278371388228041,0.9967216286117719
0.2936438047430874,-0.956253537465429,-1.6910393677136146,-0.5030453573176702,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2936438047430874,0.0,0.0
1.3194438271345894,0.7000881766824031,0.7537501933478461,-0.004363466544267293,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.3194438271345894,0.0,1.3194438271345894,0.0,0.9868055617286541
0.7039638136996882,0.2341374068160936,-0.9719836144602438,1.4916822057759416,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7039638136996882,0.7039638136996882,0.0,0.0
